73.2011563862140950,-5.1072180580549311,-6.1015964595591896,-5.6859042655007750,-2.5692032804468306,-5.7713100274270035,-4.7045336819478578,-13.9032874803445200,-7.8484536272805236,-21.5096495056524580
-4.4802333459946588,49.1824138814885710,-13.3519373698404370,-3.8825508386652223,-1.8868675986279406,-4.0543795159748983,-3.3268824496734366,-3.2181433929095160,-2.9397284253345912,-12.0416909444678750
-5.1879329942325487,-12.0244080889277390,51.7206542792176620,-4.8248011321249420,-2.2927177750639878,-4.9937286527327540,-4.0893077777789539,-3.5295028450914985,-3.3198436808256018,-11.4584113324396380
-6.0417604260598008,-4.8358958687685796,-6.2682076853221265,74.3866257654579640,-18.0574428001287290,-12.6306300907584190,-10.3243979907058740,-4.4827199357155036,-5.6642462305484846,-6.0813247374504416
-1.9931139767232848,-2.0105601026281685,-2.5537941666126383,-17.5622072759292320,39.5837112926262620,-5.3204494391622843,-4.3673905737192884,-1.7843121229714896,-2.4001629450846629,-1.5917206897952125
-4.8580012025109758,-3.9628584651000094,-5.1272204419125087,-10.0736011854574040,-4.7127717199148771,63.8582198896700600,-21.9992924676916490,-3.6592030559440767,-4.6497709943751406,-4.8155003567634189
-5.1416410138760806,-4.2298616438731296,-5.4682745881599129,-10.7500896850716200,-5.0387378305926571,-28.8645515823859180,73.4201802340832050,-3.8990616496877082,-4.9668618947752874,-5.0611003456608881
-22.5429767290674650,-4.5295633868938499,-5.3394855321813974,-5.2706068337133356,-2.4869904718314491,-5.4400918389053565,-4.4519791774453763,76.9287500411378740,-11.0481109640821610,-15.8189451070174910
-6.4111731154044094,-2.3113590518456482,-2.7229944495555212,-3.5290908486378374,-1.7567725928862876,-3.7209797099329016,-3.0600076921935839,-6.3000152129398828,33.8462371957186290,-4.0338445223225499
-1.9433704467158344,-1.1551703577089041,-1.1916272110666515,-0.6100008471240049,-0.2729828081642399,-0.6168943792872135,-0.5024286612127674,-0.9298901730366784,-0.6025553236995761,7.8249202080158717
