1.441161e+01 1.300693e+01 8.668425e+00 1.043001e+01 1.049646e+01 1.851603e+01 9.388480e+00 1.153930e+01 9.086695e+00 5.624367e+00 
1.443623e+01 1.341246e+01 8.979756e+00 1.053944e+01 1.057383e+01 1.750675e+01 9.112557e+00 1.213160e+01 9.238623e+00 5.797196e+00 
1.411917e+01 1.388231e+01 8.864664e+00 1.021028e+01 1.093211e+01 1.758884e+01 8.710555e+00 1.193123e+01 9.243332e+00 5.758969e+00 
1.414867e+01 1.382208e+01 1.001926e+01 1.080808e+01 1.196996e+01 1.661134e+01 8.344083e+00 1.241003e+01 9.012559e+00 5.649972e+00 
1.387739e+01 1.369055e+01 9.881644e+00 1.106289e+01 1.165275e+01 1.692117e+01 8.591802e+00 1.189148e+01 8.772388e+00 5.730214e+00 
1.398555e+01 1.389370e+01 9.793965e+00 1.168759e+01 1.133224e+01 1.722653e+01 9.559694e+00 1.278926e+01 8.347098e+00 5.639050e+00 
1.362069e+01 1.466055e+01 9.597285e+00 1.210550e+01 1.077317e+01 1.596920e+01 1.110032e+01 1.324531e+01 8.497120e+00 5.799365e+00 
1.422276e+01 1.433271e+01 8.727776e+00 1.220537e+01 1.124523e+01 1.699294e+01 1.106525e+01 1.274828e+01 8.966846e+00 5.649981e+00 
1.535770e+01 1.316114e+01 8.523776e+00 1.105934e+01 1.140225e+01 1.681889e+01 1.062507e+01 1.264821e+01 9.462567e+00 5.715355e+00 
1.474780e+01 1.321397e+01 8.352593e+00 1.069153e+01 1.150943e+01 1.706296e+01 1.092765e+01 1.248450e+01 9.520252e+00 5.678776e+00 
1.509589e+01 1.332783e+01 7.513646e+00 1.015104e+01 1.143723e+01 1.753750e+01 9.914240e+00 1.241029e+01 8.742526e+00 5.639827e+00 
1.478794e+01 1.360766e+01 7.699885e+00 1.046765e+01 1.183798e+01 1.715208e+01 9.458477e+00 1.210711e+01 8.605158e+00 5.637450e+00 
1.478794e+01 1.360766e+01 7.699885e+00 1.046765e+01 1.183798e+01 1.715208e+01 9.458477e+00 1.210711e+01 8.605158e+00 5.637450e+00 
1.506479e+01 1.374727e+01 7.774614e+00 1.066676e+01 1.172219e+01 1.668150e+01 9.759416e+00 1.257208e+01 8.483806e+00 5.691941e+00 
1.506479e+01 1.374727e+01 7.774614e+00 1.066676e+01 1.172219e+01 1.668150e+01 9.759416e+00 1.257208e+01 8.483806e+00 5.691941e+00 
1.505685e+01 1.373680e+01 7.723028e+00 1.012965e+01 1.158919e+01 1.712990e+01 9.372957e+00 1.243298e+01 8.557413e+00 5.692700e+00 
1.557260e+01 1.364095e+01 8.091339e+00 9.731643e+00 1.132340e+01 1.691016e+01 9.477138e+00 1.238601e+01 8.040277e+00 5.780698e+00 
1.557260e+01 1.364095e+01 8.091339e+00 9.731643e+00 1.132340e+01 1.691016e+01 9.477138e+00 1.238601e+01 8.040277e+00 5.780698e+00 
1.557260e+01 1.364095e+01 8.091339e+00 9.731643e+00 1.132340e+01 1.691016e+01 9.477138e+00 1.238601e+01 8.040277e+00 5.780698e+00 
1.557260e+01 1.364095e+01 8.091339e+00 9.731643e+00 1.132340e+01 1.691016e+01 9.477138e+00 1.238601e+01 8.040277e+00 5.780698e+00 
1.557260e+01 1.364095e+01 8.091339e+00 9.731643e+00 1.132340e+01 1.691016e+01 9.477138e+00 1.238601e+01 8.040277e+00 5.780698e+00 
1.557260e+01 1.364095e+01 8.091339e+00 9.731643e+00 1.132340e+01 1.691016e+01 9.477138e+00 1.238601e+01 8.040277e+00 5.780698e+00 
1.538433e+01 1.364130e+01 8.444819e+00 9.529984e+00 1.165593e+01 1.662397e+01 9.661098e+00 1.202919e+01 8.330385e+00 5.763651e+00 
1.538433e+01 1.364130e+01 8.444819e+00 9.529984e+00 1.165593e+01 1.662397e+01 9.661098e+00 1.202919e+01 8.330385e+00 5.763651e+00 
1.538433e+01 1.364130e+01 8.444819e+00 9.529984e+00 1.165593e+01 1.662397e+01 9.661098e+00 1.202919e+01 8.330385e+00 5.763651e+00 
1.538433e+01 1.364130e+01 8.444819e+00 9.529984e+00 1.165593e+01 1.662397e+01 9.661098e+00 1.202919e+01 8.330385e+00 5.763651e+00 
1.538433e+01 1.364130e+01 8.444819e+00 9.529984e+00 1.165593e+01 1.662397e+01 9.661098e+00 1.202919e+01 8.330385e+00 5.763651e+00 
1.538433e+01 1.364130e+01 8.444819e+00 9.529984e+00 1.165593e+01 1.662397e+01 9.661098e+00 1.202919e+01 8.330385e+00 5.763651e+00 
1.538433e+01 1.364130e+01 8.444819e+00 9.529984e+00 1.165593e+01 1.662397e+01 9.661098e+00 1.202919e+01 8.330385e+00 5.763651e+00 
1.538433e+01 1.364130e+01 8.444819e+00 9.529984e+00 1.165593e+01 1.662397e+01 9.661098e+00 1.202919e+01 8.330385e+00 5.763651e+00 
1.538433e+01 1.364130e+01 8.444819e+00 9.529984e+00 1.165593e+01 1.662397e+01 9.661098e+00 1.202919e+01 8.330385e+00 5.763651e+00 
1.538433e+01 1.364130e+01 8.444819e+00 9.529984e+00 1.165593e+01 1.662397e+01 9.661098e+00 1.202919e+01 8.330385e+00 5.763651e+00 
1.508317e+01 1.330394e+01 8.365028e+00 9.707877e+00 1.179849e+01 1.699673e+01 9.892610e+00 1.237182e+01 8.367434e+00 5.689903e+00 
1.508317e+01 1.330394e+01 8.365028e+00 9.707877e+00 1.179849e+01 1.699673e+01 9.892610e+00 1.237182e+01 8.367434e+00 5.689903e+00 
1.508317e+01 1.330394e+01 8.365028e+00 9.707877e+00 1.179849e+01 1.699673e+01 9.892610e+00 1.237182e+01 8.367434e+00 5.689903e+00 
1.531883e+01 1.302550e+01 8.091037e+00 9.278464e+00 1.174099e+01 1.730337e+01 9.631153e+00 1.230623e+01 8.361204e+00 5.685469e+00 
1.531883e+01 1.302550e+01 8.091037e+00 9.278464e+00 1.174099e+01 1.730337e+01 9.631153e+00 1.230623e+01 8.361204e+00 5.685469e+00 
1.491300e+01 1.313521e+01 8.185467e+00 9.152054e+00 1.188671e+01 1.753849e+01 9.360527e+00 1.227815e+01 7.917065e+00 5.641257e+00 
1.473418e+01 1.296318e+01 7.963926e+00 9.366470e+00 1.204761e+01 1.752723e+01 9.897086e+00 1.248028e+01 7.732013e+00 5.602956e+00 
1.473418e+01 1.296318e+01 7.963926e+00 9.366470e+00 1.204761e+01 1.752723e+01 9.897086e+00 1.248028e+01 7.732013e+00 5.602956e+00 
1.473418e+01 1.296318e+01 7.963926e+00 9.366470e+00 1.204761e+01 1.752723e+01 9.897086e+00 1.248028e+01 7.732013e+00 5.602956e+00 
1.508738e+01 1.316735e+01 8.040435e+00 9.088273e+00 1.171074e+01 1.744898e+01 1.014665e+01 1.225194e+01 7.944396e+00 5.659420e+00 
1.508738e+01 1.316735e+01 8.040435e+00 9.088273e+00 1.171074e+01 1.744898e+01 1.014665e+01 1.225194e+01 7.944396e+00 5.659420e+00 
1.508738e+01 1.316735e+01 8.040435e+00 9.088273e+00 1.171074e+01 1.744898e+01 1.014665e+01 1.225194e+01 7.944396e+00 5.659420e+00 
1.508738e+01 1.316735e+01 8.040435e+00 9.088273e+00 1.171074e+01 1.744898e+01 1.014665e+01 1.225194e+01 7.944396e+00 5.659420e+00 
1.523093e+01 1.284253e+01 8.044487e+00 9.316546e+00 1.196040e+01 1.764514e+01 1.042987e+01 1.221131e+01 8.319334e+00 5.573090e+00 
1.520439e+01 1.240064e+01 8.073628e+00 9.186016e+00 1.206879e+01 1.793595e+01 1.008794e+01 1.193354e+01 8.290071e+00 5.538619e+00 
1.480071e+01 1.273087e+01 8.117067e+00 8.984867e+00 1.207402e+01 1.813052e+01 9.836296e+00 1.191495e+01 7.999138e+00 5.536124e+00 
1.449744e+01 1.269558e+01 8.358321e+00 1.001761e+01 1.192219e+01 1.821195e+01 9.321775e+00 1.123820e+01 8.192604e+00 5.563929e+00 
1.396031e+01 1.229651e+01 8.737033e+00 1.019461e+01 1.264648e+01 1.798471e+01 8.694618e+00 1.177843e+01 8.406902e+00 5.447366e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.377607e+01 1.184662e+01 8.865399e+00 1.047460e+01 1.282176e+01 1.832836e+01 8.659527e+00 1.178667e+01 8.382095e+00 5.399732e+00 
1.409085e+01 1.223056e+01 8.957902e+00 1.073939e+01 1.248520e+01 1.831632e+01 9.104473e+00 1.175587e+01 8.510017e+00 5.443877e+00 
1.409085e+01 1.223056e+01 8.957902e+00 1.073939e+01 1.248520e+01 1.831632e+01 9.104473e+00 1.175587e+01 8.510017e+00 5.443877e+00 
1.391196e+01 1.256109e+01 8.719401e+00 1.073709e+01 1.255285e+01 1.798011e+01 9.301990e+00 1.165099e+01 8.617750e+00 5.454486e+00 
1.393224e+01 1.260656e+01 8.916158e+00 1.047104e+01 1.242600e+01 1.781545e+01 9.168483e+00 1.175707e+01 8.188567e+00 5.521216e+00 
1.394571e+01 1.226522e+01 8.721267e+00 1.039269e+01 1.270139e+01 1.773287e+01 8.877704e+00 1.167138e+01 8.010750e+00 5.474638e+00 
1.394571e+01 1.226522e+01 8.721267e+00 1.039269e+01 1.270139e+01 1.773287e+01 8.877704e+00 1.167138e+01 8.010750e+00 5.474638e+00 
1.390799e+01 1.207703e+01 9.067184e+00 1.049591e+01 1.272189e+01 1.786276e+01 8.722523e+00 1.198963e+01 8.235865e+00 5.440655e+00 
1.374617e+01 1.215853e+01 9.212443e+00 1.057809e+01 1.262970e+01 1.812577e+01 8.310578e+00 1.217398e+01 8.099984e+00 5.443152e+00 
1.392211e+01 1.203617e+01 9.435874e+00 1.053684e+01 1.260335e+01 1.827425e+01 8.018165e+00 1.254781e+01 7.995848e+00 5.440789e+00 
1.393811e+01 1.194465e+01 9.681347e+00 1.057139e+01 1.260482e+01 1.824435e+01 8.183843e+00 1.204818e+01 7.939279e+00 5.440031e+00 
1.388641e+01 1.248980e+01 9.575827e+00 1.037697e+01 1.256234e+01 1.779169e+01 8.105773e+00 1.195516e+01 8.005830e+00 5.479294e+00 
1.388641e+01 1.248980e+01 9.575827e+00 1.037697e+01 1.256234e+01 1.779169e+01 8.105773e+00 1.195516e+01 8.005830e+00 5.479294e+00 
1.388641e+01 1.248980e+01 9.575827e+00 1.037697e+01 1.256234e+01 1.779169e+01 8.105773e+00 1.195516e+01 8.005830e+00 5.479294e+00 
1.388641e+01 1.248980e+01 9.575827e+00 1.037697e+01 1.256234e+01 1.779169e+01 8.105773e+00 1.195516e+01 8.005830e+00 5.479294e+00 
1.395964e+01 1.232738e+01 9.995745e+00 9.974407e+00 1.252680e+01 1.809049e+01 8.072608e+00 1.160577e+01 7.926127e+00 5.482093e+00 
1.390748e+01 1.255987e+01 9.917272e+00 9.827020e+00 1.246684e+01 1.766757e+01 8.210672e+00 1.151790e+01 8.108586e+00 5.534305e+00 
1.390748e+01 1.255987e+01 9.917272e+00 9.827020e+00 1.246684e+01 1.766757e+01 8.210672e+00 1.151790e+01 8.108586e+00 5.534305e+00 
1.390748e+01 1.255987e+01 9.917272e+00 9.827020e+00 1.246684e+01 1.766757e+01 8.210672e+00 1.151790e+01 8.108586e+00 5.534305e+00 
1.390748e+01 1.255987e+01 9.917272e+00 9.827020e+00 1.246684e+01 1.766757e+01 8.210672e+00 1.151790e+01 8.108586e+00 5.534305e+00 
1.390748e+01 1.255987e+01 9.917272e+00 9.827020e+00 1.246684e+01 1.766757e+01 8.210672e+00 1.151790e+01 8.108586e+00 5.534305e+00 
1.384608e+01 1.240202e+01 9.998823e+00 9.822122e+00 1.250496e+01 1.793413e+01 8.608332e+00 1.136415e+01 8.268913e+00 5.499847e+00 
1.384608e+01 1.240202e+01 9.998823e+00 9.822122e+00 1.250496e+01 1.793413e+01 8.608332e+00 1.136415e+01 8.268913e+00 5.499847e+00 
1.384608e+01 1.240202e+01 9.998823e+00 9.822122e+00 1.250496e+01 1.793413e+01 8.608332e+00 1.136415e+01 8.268913e+00 5.499847e+00 
1.384608e+01 1.240202e+01 9.998823e+00 9.822122e+00 1.250496e+01 1.793413e+01 8.608332e+00 1.136415e+01 8.268913e+00 5.499847e+00 
1.382326e+01 1.230076e+01 1.030813e+01 9.835969e+00 1.252735e+01 1.764084e+01 8.595090e+00 1.124329e+01 7.961670e+00 5.532293e+00 
1.400708e+01 1.219159e+01 1.050904e+01 9.564495e+00 1.257087e+01 1.748936e+01 8.349901e+00 1.105636e+01 8.100486e+00 5.537266e+00 
1.400708e+01 1.219159e+01 1.050904e+01 9.564495e+00 1.257087e+01 1.748936e+01 8.349901e+00 1.105636e+01 8.100486e+00 5.537266e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
1.371342e+01 1.228398e+01 1.047324e+01 9.684776e+00 1.255812e+01 1.778609e+01 8.652095e+00 1.107591e+01 8.039115e+00 5.509363e+00 
