node1,node2,sim_out,sim_in,sim_both,avg_del,avg_del_normed
8,24,0.162424,0.980727,484.248259,558.222818,0.244321
8,25,0.133336,0.948542,408.682266,174.633837,0.076433
8,26,0.159726,0.783304,140.921076,52.631544,0.023036
8,27,0.192573,0.831844,195.363822,50.539474,0.022120
8,28,0.122383,0.949863,1315.880939,157.296041,0.068845
8,29,0.411368,0.931472,193.251011,100.811634,0.044123
8,30,0.167007,0.993626,1329.775939,1306.729567,0.571925
8,31,0.163672,0.931151,254.556989,190.021083,0.083168
8,32,0.175538,0.962490,305.117317,314.723130,0.137747
8,33,0.157483,0.940154,272.208023,193.363282,0.084631
8,34,0.170400,0.956877,285.465456,295.297841,0.129245
8,35,0.257926,0.942706,218.852244,187.091885,0.081886
8,36,0.129802,0.982220,630.503241,536.938942,0.235006
8,37,0.132750,0.951224,419.039899,167.498444,0.073310
8,38,0.182894,0.977207,412.570561,339.766645,0.148708
8,39,0.127509,0.976194,605.497023,367.242897,0.160734
8,40,0.164835,0.948350,273.861495,236.079138,0.103326
8,41,0.452988,0.962314,265.924426,321.685592,0.140794
8,42,0.144922,0.876298,286.540363,97.809659,0.042809
8,43,0.185482,0.957718,275.754564,316.626647,0.138580
8,44,0.190809,0.905440,212.685667,79.041644,0.034595
8,45,0.142970,0.968537,391.342067,280.589201,0.122807
8,46,0.175725,0.928393,237.012675,164.294920,0.071908
8,47,0.140299,0.957275,345.417824,178.675236,0.078202
8,48,0.191785,0.904687,211.810963,96.392006,0.042189
8,49,0.185977,0.971741,350.391427,348.286469,0.152437
8,50,0.154927,0.966282,343.873700,399.218355,0.174729
8,51,0.156256,0.973486,392.111918,309.553400,0.135484
8,52,0.876938,0.948694,215.142607,202.612909,0.088679
8,53,0.171538,0.912151,232.962480,108.396896,0.047443
8,54,0.486157,0.809715,158.211297,29.833437,0.013057
8,55,0.131423,0.969747,488.172029,362.724638,0.158756
8,56,0.194070,0.890686,206.545683,81.456909,0.035652
8,57,0.373256,0.950927,226.006914,185.044618,0.080990
8,58,0.285025,0.775265,169.750440,23.982633,0.010497
8,59,0.144046,0.963469,361.622924,230.661921,0.100955
8,60,0.191529,0.887145,207.336266,75.359424,0.032983
8,61,0.135243,0.904350,363.031411,77.461130,0.033903
8,62,0.160056,0.944624,274.451903,211.652410,0.092635
8,63,0.147901,0.942774,302.803655,160.025919,0.070040
8,64,0.163072,0.975336,402.077754,347.936304,0.152284
8,65,0.139494,0.959242,369.985738,230.129966,0.100723
8,66,0.141626,0.958893,358.000823,195.133296,0.085405
8,67,0.509265,0.976061,374.832922,612.824260,0.268219
8,68,0.368433,0.954674,237.041884,226.325140,0.099057
8,69,0.157128,0.959300,311.725003,288.244095,0.126158
9,10,0.153416,0.754159,916.770447,802.130646,0.351074
9,11,0.468883,0.870820,913.391395,1066.952406,0.466981
9,12,0.179339,0.731831,1066.742896,932.708664,0.408225
9,13,0.140976,0.885385,1026.069973,1072.457685,0.469390
9,14,0.210584,0.782227,981.457251,958.879097,0.419679
9,15,0.174633,0.895595,978.742642,1041.733413,0.455943
9,16,0.707498,0.737413,1045.988776,847.492824,0.370928
9,17,0.165940,0.927812,986.226615,1091.297664,0.477636
9,18,0.188139,0.807329,916.035634,916.632802,0.401189
9,19,0.168218,0.807610,973.100674,1005.628089,0.440140
9,20,0.290770,0.874177,921.749300,1063.147946,0.465315
9,21,0.234297,0.818771,922.182774,976.465480,0.427376
9,22,0.092722,0.926954,937.429705,1058.720008,0.463377
9,23,0.187831,0.867845,962.146446,1015.470796,0.444448
9,24,0.224827,0.722631,999.292067,830.646106,0.363555
9,25,0.159534,0.866490,1005.000827,1041.315758,0.455760
9,26,0.337462,0.953955,927.226585,1100.453283,0.481643
9,27,0.301885,0.952400,930.521548,1103.301798,0.482890
9,28,0.124799,0.863735,1604.752253,1062.148461,0.464878
9,29,0.666110,0.891212,933.070560,1096.470523,0.479900
9,30,0.248521,0.720217,1616.074950,1119.074604,0.489793
9,31,0.239398,0.895466,951.410495,1010.293804,0.442182
9,32,0.273324,0.820387,965.541246,944.412456,0.413348
9,33,0.229978,0.873706,957.133871,1016.877900,0.445064
9,34,0.256507,0.845888,961.376989,946.219222,0.414138
9,35,0.436498,0.878170,944.162806,1022.057771,0.447331
9,36,0.155045,0.733494,1113.705416,903.033054,0.395237
9,37,0.158183,0.859826,1009.466768,1054.149365,0.461377
9,38,0.285390,0.768015,1006.918239,999.440180,0.437432
9,39,0.143721,0.769019,1100.482383,966.578598,0.423049
9,40,0.245443,0.862238,958.072016,986.476387,0.431758
9,41,0.722724,0.827628,955.786368,936.236142,0.409769
9,42,0.188290,0.938320,954.720151,1070.729402,0.468634
9,43,0.291028,0.843855,958.873896,930.452410,0.407238
9,44,0.303028,0.924192,942.868110,1102.479568,0.482530
9,45,0.187826,0.805614,998.402673,994.899452,0.435445
9,46,0.268945,0.900227,948.387086,1031.759206,0.451577
9,47,0.186138,0.843801,982.172516,1057.933415,0.463033
9,48,0.304711,0.924061,941.832111,1083.626994,0.474279
9,49,0.291981,0.791897,980.396123,944.677867,0.413464
9,50,0.218893,0.816060,980.529219,883.967096,0.386892
9,51,0.222299,0.786135,998.625106,994.662067,0.435341
9,52,0.993854,0.865971,943.203616,1014.852301,0.444178
9,53,0.259285,0.918479,947.617468,1075.389152,0.470673
9,54,0.761809,0.966308,932.189694,1133.046827,0.495909
9,55,0.154265,0.802264,1040.193636,924.569583,0.404663
9,56,0.309905,0.935304,941.493927,1093.862846,0.478759
9,57,0.621591,0.861309,945.938870,1035.069093,0.453026
9,58,0.484903,0.975774,934.136600,1134.853590,0.496699
9,59,0.190437,0.826168,987.200136,1021.415024,0.447050
9,60,0.304625,0.937484,941.692058,1098.921722,0.480973
9,61,0.165417,0.925334,987.714142,1103.547449,0.482997
9,62,0.232026,0.874395,958.694150,1002.158967,0.438622
9,63,0.200692,0.878126,967.190495,1047.831852,0.458612
9,64,0.239220,0.777647,1002.726291,971.148700,0.425049
9,65,0.178169,0.839304,990.341665,1008.823232,0.441539
9,66,0.183724,0.840659,985.890272,1043.488389,0.456711
9,67,0.781068,0.773502,991.937929,780.848743,0.341760
9,68,0.615338,0.851422,948.552137,1002.759079,0.438885
9,69,0.225341,0.837690,969.825651,957.343329,0.419007
10,11,0.386964,0.554798,304.518755,304.595937,0.133315
10,12,0.160491,0.515912,512.435234,266.439585,0.116614
10,13,0.128373,0.630479,532.339870,317.789856,0.139089
10,14,0.183152,0.633827,459.209021,260.829459,0.114159
10,15,0.164080,0.762915,471.419380,289.546350,0.126728
10,16,0.673927,0.737216,598.383763,414.810082,0.181553
10,17,0.156898,0.812638,484.938500,332.932253,0.145717
10,18,0.125065,0.667315,358.174564,241.789590,0.105826
10,19,0.161591,0.705049,502.054432,290.587110,0.127183
10,20,0.271007,0.747683,383.153094,319.422879,0.139804
10,21,0.192261,0.675591,385.650090,261.883325,0.114620
10,22,0.121754,0.836573,525.345597,336.393105,0.147232
10,23,0.170028,0.670956,424.480818,242.444069,0.106112
10,24,0.211532,0.723478,577.079291,372.274588,0.162936
10,25,0.151733,0.731358,522.082163,295.760096,0.129447
10,26,0.285311,0.838215,344.918417,327.398819,0.143295
10,27,0.258060,0.854849,358.238514,350.748998,0.153515
10,28,0.124181,0.729069,1355.431196,315.195470,0.137954
10,29,0.631235,0.760211,376.522536,343.547651,0.150363
10,30,0.226097,0.850951,1368.921214,1107.061948,0.484536
10,31,0.218812,0.762810,412.379653,262.106498,0.114718
10,32,0.243631,0.661833,426.620932,237.458414,0.103930
10,33,0.206897,0.685208,407.413129,261.335576,0.114381
10,34,0.233014,0.717259,432.479881,237.634976,0.104007
10,35,0.396453,0.741985,391.896952,275.914116,0.120761
10,36,0.145857,0.699512,685.015369,377.740036,0.165328
10,37,0.150465,0.721850,529.213911,308.035763,0.134820
10,38,0.258136,0.714896,524.661181,333.464881,0.145950
10,39,0.137271,0.689612,673.921216,307.437263,0.134558
10,40,0.221675,0.699951,415.722230,246.347023,0.107820
10,41,0.689416,0.696736,414.794768,241.265481,0.105596
10,42,0.174838,0.831449,424.499586,314.775292,0.137770
10,43,0.263206,0.716260,426.232163,232.834223,0.101906
10,44,0.273610,0.804407,388.089720,344.245486,0.150668
10,45,0.174271,0.695128,503.900148,287.189521,0.125696
10,46,0.243810,0.768005,402.220843,279.499702,0.122331
10,47,0.172693,0.712045,474.531504,314.058130,0.137456
10,48,0.275218,0.804756,387.244068,325.557023,0.142489
10,49,0.263997,0.705958,476.974589,278.901735,0.122069
10,50,0.200654,0.706981,472.835579,249.069409,0.109012
10,51,0.203530,0.707596,508.450413,308.385339,0.134973
10,52,1.015465,0.729891,389.503005,273.282968,0.119610
10,53,0.235364,0.795706,399.906956,317.950782,0.139160
10,54,0.733743,0.893329,360.676337,372.708267,0.163126
10,55,0.147288,0.704503,585.541045,264.502142,0.115767
10,56,0.279916,0.826714,385.146585,334.831094,0.146548
10,57,0.580997,0.727113,395.921895,291.824901,0.127725
10,58,0.442642,0.924180,366.661933,375.258471,0.164242
10,59,0.176740,0.708298,485.663260,295.133178,0.129173
10,60,0.274974,0.830707,385.360858,339.725583,0.148690
10,61,0.156360,0.807667,487.260748,345.383346,0.151166
10,62,0.211554,0.736935,424.826146,260.514501,0.114021
10,63,0.185356,0.741757,444.169348,298.488620,0.130642
10,64,0.217885,0.711871,516.873049,308.460262,0.135006
10,65,0.166406,0.712570,491.642632,278.876556,0.122058
10,66,0.171208,0.714687,483.376874,306.359131,0.134086
10,67,0.756690,0.711254,494.967834,373.040582,0.163271
10,68,0.573863,0.717094,401.089499,268.719868,0.117613
10,69,0.205895,0.707580,448.375352,246.096283,0.107711
11,12,0.123106,0.774615,525.995725,410.753746,0.179777
11,13,0.115235,0.509669,449.622101,77.487427,0.033914
11,14,0.127126,0.749322,366.750866,267.403063,0.117036
11,15,0.125589,0.707089,333.356423,118.644376,0.051928
11,16,0.240807,0.833256,496.759702,537.956027,0.235451
11,17,0.124813,0.722971,351.978196,95.092424,0.041620
11,18,0.124862,0.699176,291.555561,195.545821,0.085586
11,19,0.125544,0.743842,382.969775,194.438484,0.085101
11,20,0.141812,0.705755,213.026819,113.912624,0.049857
11,21,0.130731,0.710429,267.852133,172.393085,0.075452
11,22,0.122765,0.744961,480.704233,90.853204,0.039764
11,23,0.116043,0.637545,279.485454,137.732985,0.060283
11,24,0.131854,0.819759,478.295588,491.391686,0.215071
11,25,0.124276,0.715434,401.676352,140.959067,0.061695
11,26,0.109619,0.712760,141.560315,84.732693,0.037086
11,27,0.139369,0.768027,180.797343,94.284335,0.041266
11,28,0.121577,0.716983,1313.722559,136.747666,0.059851
11,29,0.226672,0.706780,177.917423,113.256680,0.049570
11,30,0.133229,0.925432,1327.636828,1247.679310,0.546081
11,31,0.132283,0.707049,243.141502,138.373838,0.060563
11,32,0.134946,0.731128,292.694683,251.661081,0.110146
11,33,0.129975,0.686793,259.276504,143.702831,0.062895
11,34,0.134197,0.728063,275.329323,231.870814,0.101485
11,35,0.162894,0.710353,205.468723,142.306849,0.062284
11,36,0.122878,0.825734,623.327989,476.335246,0.208481
11,37,0.124109,0.717412,412.140574,141.710718,0.062024
11,38,0.137853,0.799190,405.513582,298.180824,0.130507
11,39,0.122684,0.790911,600.138096,315.721399,0.138184
11,40,0.132341,0.705407,261.739761,178.725668,0.078224
11,41,0.246494,0.737647,253.785574,257.814968,0.112840
11,42,0.127053,0.738465,276.538716,86.997148,0.038077
11,43,0.138645,0.729757,265.245596,250.647324,0.109703
11,44,0.140237,0.718194,198.852892,100.070493,0.043799
11,45,0.126666,0.758168,383.195491,233.355592,0.102134
11,46,0.135741,0.707297,224.706926,121.852917,0.053332
11,47,0.125391,0.726601,338.865997,155.934226,0.068249
11,48,0.140541,0.718792,197.894940,95.014864,0.041586
11,49,0.138782,0.772842,342.121793,290.874532,0.127309
11,50,0.129867,0.752356,335.482675,329.571181,0.144246
11,51,0.130226,0.780477,384.674240,265.017804,0.115992
11,52,0.582510,0.715287,201.429601,156.101509,0.068322
11,53,0.134521,0.714386,220.442443,97.691197,0.042757
11,54,0.261763,0.803751,139.284296,106.914332,0.046794
11,55,0.123770,0.764340,482.286467,300.255840,0.131415
11,56,0.141274,0.732310,192.314124,92.874406,0.040649
11,57,0.209480,0.718319,213.070112,148.454105,0.064975
11,58,0.172967,0.849049,152.145264,107.766205,0.047167
11,59,0.126975,0.743620,353.659302,191.325749,0.083739
11,60,0.140450,0.735355,193.188838,93.717867,0.041018
11,61,0.124748,0.720082,355.141027,100.124758,0.043822
11,62,0.131233,0.711127,263.892584,159.259962,0.069704
11,63,0.127993,0.710353,293.294508,129.135109,0.056519
11,64,0.132099,0.789558,394.960669,298.112009,0.130477
11,65,0.125765,0.732554,362.293722,184.395757,0.080706
11,66,0.126356,0.732275,350.007615,164.740627,0.072103
11,67,0.275800,0.792869,366.854834,537.279157,0.235155
11,68,0.207177,0.722611,224.347577,176.757555,0.077363
11,69,0.130353,0.730654,301.949214,227.562911,0.099599
12,13,0.110002,0.661279,563.089909,425.733241,0.186334
12,14,0.061794,0.505698,396.686494,293.654149,0.128526
12,15,0.168707,0.832989,622.606428,403.803490,0.176736
12,16,0.674745,0.707117,723.383235,497.915450,0.217926
12,17,0.160744,0.877763,632.774190,436.592433,0.191086
12,18,0.183456,0.754308,578.002774,371.749946,0.162706
12,19,0.168735,0.752807,650.474678,404.867466,0.177201
12,20,0.298434,0.824252,566.574219,426.980000,0.186879
12,21,0.226640,0.769080,580.514197,388.432140,0.170008
12,22,0.141485,0.902858,712.269629,440.794744,0.192926
12,23,0.181676,0.793888,601.218606,388.677815,0.170115
12,24,0.225507,0.707868,710.764675,464.760902,0.203415
12,25,0.155065,0.795242,661.708743,408.200016,0.178660
12,26,0.322717,0.923037,545.540110,448.358077,0.196236
12,27,0.288971,0.924499,552.764205,452.999802,0.198268
12,28,0.124347,0.791884,1415.056600,422.766564,0.185035
12,29,0.638856,0.832258,555.041525,445.040468,0.194784
12,30,0.235354,0.781719,1427.983415,1139.113147,0.498564
12,31,0.228025,0.833090,579.333391,384.155443,0.168136
12,32,0.258344,0.749033,603.415035,376.073394,0.164599
12,33,0.218571,0.804338,587.860103,391.270264,0.171250
12,34,0.242717,0.772783,593.560663,366.741043,0.160514
12,35,0.410214,0.809228,564.563984,393.788709,0.172352
12,36,0.151016,0.705074,818.794849,483.762867,0.211732
12,37,0.153707,0.787579,668.215257,418.083465,0.182986
12,38,0.269160,0.713621,664.118944,435.700100,0.190696
12,39,0.140903,0.713647,799.493547,423.021475,0.185147
12,40,0.232544,0.790374,588.246719,377.541569,0.165241
12,41,0.689921,0.754600,584.346462,371.532032,0.162611
12,42,0.184994,0.899539,593.407930,423.764202,0.185472
12,43,0.274395,0.770371,588.959255,363.331642,0.159022
12,44,0.285439,0.872024,562.232489,445.554008,0.195009
12,45,0.180241,0.735890,651.232246,403.908847,0.176782
12,46,0.254087,0.838124,571.843408,396.508918,0.173543
12,47,0.178848,0.769939,626.345726,424.358601,0.185732
12,48,0.287292,0.872939,561.839467,431.106563,0.188685
12,49,0.275443,0.727802,627.301738,394.919415,0.172847
12,50,0.208342,0.744477,623.765915,373.168933,0.163327
12,51,0.211422,0.722836,651.609176,417.011505,0.182516
12,52,0.985125,0.794685,563.125841,391.985556,0.171563
12,53,0.245186,0.863611,570.186771,425.068986,0.186043
12,54,0.730145,0.939452,544.192841,468.838295,0.205200
12,55,0.150241,0.733466,713.680178,384.741942,0.168393
12,56,0.291795,0.888939,559.913067,438.079233,0.191737
12,57,0.588627,0.789107,567.376477,405.266318,0.177376
12,58,0.456120,0.955930,547.427077,470.212098,0.205801
12,59,0.182568,0.753084,633.766980,407.646349,0.178417
12,60,0.286905,0.892320,560.234235,441.943408,0.193428
12,61,0.160144,0.873716,634.549637,446.324301,0.195346
12,62,0.220262,0.804470,588.404316,383.031977,0.167644
12,63,0.191825,0.809053,602.120355,410.301402,0.179579
12,64,0.226818,0.718091,657.670869,416.210362,0.182166
12,65,0.171550,0.765566,638.685820,395.944304,0.173296
12,66,0.176528,0.766949,631.700818,415.947647,0.182051
12,67,0.749917,0.715952,641.254770,463.695535,0.202949
12,68,0.582454,0.778091,571.797146,388.896292,0.170211
12,69,0.214197,0.763830,606.608072,373.321615,0.163394
13,14,0.170259,0.531979,353.773827,205.821945,0.090084
13,15,0.233693,0.707097,562.713620,118.598551,0.051908
13,16,0.880928,0.835748,672.529180,539.816916,0.236265
13,17,0.216778,0.721470,573.943214,93.201264,0.040792
13,18,0.296468,0.709224,529.108365,197.812676,0.086578
13,19,0.233768,0.746112,593.349526,195.051477,0.085370
13,20,0.468174,0.706477,500.392611,112.983809,0.049450
13,21,0.361252,0.716804,522.580638,173.899554,0.076112
13,22,0.173352,0.743964,659.191927,88.746155,0.038842
13,23,0.251640,0.677784,519.776516,141.740321,0.062036
13,24,0.343499,0.822376,658.927112,493.267254,0.215892
13,25,0.204373,0.716619,605.691786,141.003405,0.061714
13,26,0.498826,0.748237,462.730839,86.801040,0.037991
13,27,0.459882,0.771535,485.955674,92.134487,0.040325
13,28,0.129566,0.718260,1389.742245,136.278482,0.059646
13,29,0.855250,0.706871,486.980990,111.509777,0.048805
13,30,0.361117,0.926852,1402.906041,1249.405293,0.546836
13,31,0.348031,0.707067,514.426920,139.120654,0.060890
13,32,0.400479,0.741373,540.096568,254.351723,0.111324
13,33,0.330203,0.700477,522.360024,146.135708,0.063960
13,34,0.374083,0.729844,530.405715,233.402657,0.102155
13,35,0.626196,0.711129,497.736375,142.794447,0.062498
13,36,0.194236,0.833943,770.620982,479.039980,0.209665
13,37,0.201343,0.719642,612.629866,141.610769,0.061980
13,38,0.419188,0.801981,608.290681,299.070199,0.130896
13,39,0.171471,0.797089,751.851753,317.758808,0.139076
13,40,0.355822,0.712917,523.722548,180.679020,0.079079
13,41,0.890931,0.742230,519.865654,259.738318,0.113681
13,42,0.267953,0.738872,530.437241,85.832926,0.037567
13,43,0.427875,0.731605,525.244207,252.308635,0.110430
13,44,0.445891,0.717362,495.036232,97.966524,0.042878
13,45,0.257297,0.762816,593.869225,234.744258,0.102742
13,46,0.393753,0.707154,505.980634,122.098405,0.053440
13,47,0.253526,0.730080,564.249442,155.910770,0.068239
13,48,0.448970,0.717864,494.642151,93.449975,0.040901
13,49,0.429636,0.775456,567.957547,292.282783,0.127925
13,50,0.311885,0.754765,563.975959,331.461409,0.145073
13,51,0.317637,0.783281,594.592030,265.962517,0.116406
13,52,1.016085,0.716673,496.100617,156.762636,0.068611
13,53,0.378386,0.713366,504.097496,96.428819,0.042205
13,54,0.915143,0.804418,474.033564,104.193512,0.045603
13,55,0.193510,0.767331,661.819026,301.907938,0.132138
13,56,0.456136,0.730493,492.447661,90.839501,0.039758
13,57,0.814940,0.719686,500.921883,148.660870,0.065065
13,58,0.682099,0.846728,478.176372,104.705740,0.045827
13,59,0.262005,0.745964,574.956796,191.870002,0.083977
13,60,0.448242,0.733586,492.763997,91.532486,0.040062
13,61,0.215474,0.718751,575.872639,97.925685,0.042860
13,62,0.333893,0.712382,524.515633,160.184415,0.070109
13,63,0.280307,0.711157,539.932900,128.986099,0.056454
13,64,0.345828,0.792173,601.244793,299.243924,0.130972
13,65,0.239509,0.734869,580.186307,185.177112,0.081048
13,66,0.249816,0.734202,572.706625,164.813836,0.072135
13,67,0.927336,0.795887,583.288935,539.489857,0.236122
13,68,0.809534,0.725184,505.892136,177.732408,0.077789
13,69,0.322639,0.734545,544.744312,229.194409,0.100313
14,15,0.151061,0.774396,466.900267,248.186464,0.108626
14,16,0.559400,0.728743,594.695505,464.381645,0.203249
14,17,0.145885,0.824347,480.411858,278.073329,0.121706
14,18,0.167268,0.679142,421.085210,226.428721,0.099103
14,19,0.150948,0.711552,502.722503,265.468712,0.116190
14,20,0.241033,0.760084,387.128057,269.603805,0.117999
14,21,0.186757,0.673738,397.327265,230.028160,0.100678
14,22,0.132997,0.853036,579.020917,280.924737,0.122954
14,23,0.160086,0.740654,445.297152,240.552346,0.105284
14,24,0.189476,0.718668,578.217132,421.134517,0.184321
14,25,0.142230,0.740274,517.925681,256.877602,0.112429
14,26,0.258381,0.879258,360.695858,287.403011,0.125790
14,27,0.230196,0.872414,364.905259,290.295955,0.127056
14,28,0.123164,0.737656,1353.806625,270.685295,0.118473
14,29,0.524348,0.771449,371.314522,288.406136,0.126229
14,30,0.196673,0.839996,1367.310023,1159.478344,0.507477
14,31,0.191445,0.774307,407.338784,231.428752,0.101291
14,32,0.212756,0.708333,440.297941,256.424025,0.112231
14,33,0.184753,0.746410,419.603289,240.709427,0.105353
14,34,0.201892,0.723789,427.314572,240.387021,0.105212
14,35,0.328243,0.752006,386.180605,242.416427,0.106100
14,36,0.139695,0.730229,709.392216,430.871665,0.188583
14,37,0.141364,0.733924,526.158786,266.892501,0.116813
14,38,0.220943,0.711320,520.982597,325.336025,0.142392
14,39,0.133300,0.710280,685.630123,321.379506,0.140660
14,40,0.194654,0.735889,420.153744,234.995302,0.102852
14,41,0.574359,0.713683,414.558505,254.560139,0.111415
14,42,0.161172,0.847215,425.884505,262.948494,0.115087
14,43,0.224757,0.722607,421.021417,244.012461,0.106799
14,44,0.232844,0.817437,382.764695,287.603817,0.125878
14,45,0.158695,0.707808,504.592168,276.592514,0.121058
14,46,0.210033,0.779475,396.663384,241.124781,0.105535
14,47,0.157834,0.722456,472.490399,276.264453,0.120915
14,48,0.234123,0.817456,381.866114,272.347569,0.119200
14,49,0.225467,0.705036,472.270679,286.846758,0.125546
14,50,0.177762,0.709932,468.404735,284.195118,0.124386
14,51,0.179906,0.707376,504.957086,298.198102,0.130514
14,52,0.946761,0.739578,383.996372,243.582654,0.106611
14,53,0.203660,0.807609,394.347904,266.801670,0.116773
14,54,0.615452,0.906657,355.927821,311.214238,0.136211
14,55,0.139164,0.707417,582.937521,282.344366,0.123576
14,56,0.237532,0.838146,379.352398,279.289520,0.122239
14,57,0.478664,0.735514,390.282826,255.450830,0.111805
14,58,0.365207,0.930703,360.681173,312.528338,0.136786
14,59,0.160259,0.713511,481.756839,267.946356,0.117274
14,60,0.233934,0.842436,379.843588,283.248983,0.123972
14,61,0.145505,0.819508,482.770940,288.368858,0.126212
14,62,0.186063,0.747901,420.308498,235.204073,0.102943
14,63,0.166486,0.751864,439.269479,256.755620,0.112376
14,64,0.190656,0.708805,512.789512,308.652116,0.135090
14,65,0.152951,0.719855,488.265268,254.713034,0.111482
14,66,0.156236,0.720649,479.026941,269.626880,0.118009
14,67,0.636143,0.709664,491.671000,441.065380,0.193044
14,68,0.473136,0.727694,396.827067,245.747425,0.107558
14,69,0.181846,0.718913,445.719621,245.744988,0.107557
15,16,0.597732,0.648065,452.481238,485.962482,0.212695
15,17,0.030485,0.368517,103.380230,84.731014,0.037085
15,18,0.213227,0.726137,408.830960,173.475915,0.075926
15,19,0.149702,0.638831,405.689809,154.683173,0.067701
15,20,0.309607,0.678731,340.747393,115.818155,0.050691
15,21,0.249319,0.724794,388.225460,154.835064,0.067768
15,22,0.133028,0.676325,511.635471,104.181850,0.045598
15,23,0.191140,0.712158,413.789736,129.102777,0.056505
15,24,0.202175,0.752030,494.101075,428.925458,0.187731
15,25,0.091642,0.603906,303.478728,110.206573,0.048235
15,26,0.353490,0.785930,325.646670,119.612088,0.052351
15,27,0.311668,0.780930,331.729404,123.213464,0.053928
15,28,0.123939,0.585322,1329.507081,111.351157,0.048736
15,29,0.666453,0.698695,327.077842,129.097874,0.056503
15,30,0.236904,0.917043,1340.427074,1211.190268,0.530110
15,31,0.199727,0.426094,294.468955,79.057324,0.034602
15,32,0.271799,0.747626,406.236487,224.181490,0.098119
15,33,0.228726,0.711641,382.447847,129.088678,0.056499
15,34,0.246604,0.586297,359.837525,178.888403,0.078295
15,35,0.424857,0.524396,318.706950,94.305306,0.041275
15,36,0.154837,0.837831,688.323837,450.818734,0.197313
15,37,0.157544,0.719746,496.375325,138.023687,0.060410
15,38,0.283024,0.800773,490.740489,280.467939,0.122754
15,39,0.143379,0.798995,663.279190,294.398370,0.128851
15,40,0.243685,0.717932,382.409707,154.352745,0.067557
15,41,0.718663,0.743266,376.062312,226.872916,0.099297
15,42,0.191304,0.731379,388.140487,96.395956,0.042190
15,43,0.280244,0.612098,356.287391,200.065685,0.087564
15,44,0.300487,0.718444,340.388379,121.239987,0.053064
15,45,0.186738,0.763289,473.307725,214.088935,0.093702
15,46,0.262277,0.643145,345.373406,98.233691,0.042995
15,47,0.185497,0.730619,439.107669,153.479944,0.067175
15,48,0.302430,0.718026,339.654932,108.138241,0.047330
15,49,0.289373,0.771066,438.522002,262.488127,0.114885
15,50,0.217021,0.750736,433.529184,293.381214,0.128406
15,51,0.220699,0.782041,473.632796,245.845609,0.107601
15,52,0.993258,0.715841,341.797762,137.519435,0.060189
15,53,0.256570,0.709524,352.258530,105.469039,0.046161
15,54,0.758143,0.808655,309.856663,139.974647,0.061264
15,55,0.153644,0.766355,555.918797,269.396810,0.117909
15,56,0.306397,0.728675,335.509178,111.041549,0.048600
15,57,0.613701,0.711833,346.355259,135.745720,0.059413
15,58,0.480793,0.847988,315.250019,140.939272,0.061686
15,59,0.189242,0.744779,448.719110,176.655207,0.077318
15,60,0.301933,0.734479,336.938062,114.498524,0.050113
15,61,0.163837,0.717313,447.792070,121.292014,0.053087
15,62,0.230116,0.711798,381.816095,136.258803,0.059637
15,63,0.199032,0.709973,402.207835,122.535806,0.053631
15,64,0.237250,0.789637,481.440351,274.898686,0.120317
15,65,0.177069,0.733982,455.494765,165.732803,0.072537
15,66,0.182573,0.732759,445.654035,156.500621,0.068497
15,67,0.776323,0.793869,458.878690,498.528889,0.218195
15,68,0.610746,0.724301,355.890662,155.731940,0.068160
15,69,0.223317,0.734171,409.234895,198.469311,0.086865
16,17,0.113414,0.774405,518.240286,574.601861,0.251490
16,18,0.124524,0.773191,550.695140,457.531718,0.200251
16,19,0.119203,0.724302,576.229543,479.358381,0.209804
16,20,0.127943,0.822550,504.866895,533.826608,0.233644
16,21,0.126167,0.778201,535.300585,479.353311,0.209802
16,22,0.120551,0.897191,659.742668,551.043403,0.241179
16,23,0.123721,0.806068,553.965619,486.731274,0.213031
16,24,0.116689,0.615678,580.169264,392.620190,0.171841
16,25,0.117055,0.727902,566.595457,469.858339,0.205646
16,26,0.132145,0.929381,491.694358,566.706601,0.248034
16,27,0.129494,0.926858,495.772591,570.445454,0.249671
16,28,0.121169,0.709239,1370.997713,496.504548,0.217309
16,29,0.167017,0.832804,492.874668,557.530013,0.244018
16,30,0.123652,0.752289,1355.213528,1041.345590,0.455773
16,31,0.115198,0.726444,455.999413,435.323261,0.190531
16,32,0.127327,0.751601,548.337292,437.480603,0.191475
16,33,0.125264,0.807027,530.960577,484.785492,0.212179
16,34,0.123223,0.693435,484.479960,399.312059,0.174770
16,35,0.132018,0.713937,445.226067,458.447261,0.200652
16,36,0.122433,0.707172,780.660007,492.706624,0.215646
16,37,0.122524,0.789196,618.086420,519.500579,0.227373
16,38,0.127922,0.714258,613.569282,503.227417,0.220251
16,39,0.122060,0.714990,758.668472,479.065160,0.209676
16,40,0.125946,0.792488,530.922587,459.992773,0.201328
16,41,0.178370,0.756245,526.360913,429.091694,0.187804
16,42,0.123471,0.899929,536.642873,533.458302,0.233482
16,43,0.124806,0.700334,484.619887,390.774486,0.171033
16,44,0.128889,0.873303,501.504655,559.894426,0.245053
16,45,0.123556,0.737191,599.698307,480.610936,0.210352
16,46,0.125236,0.824920,503.444668,490.375082,0.214626
16,47,0.123506,0.771911,573.154717,525.377552,0.229946
16,48,0.128976,0.874115,501.038062,542.141038,0.237283
16,49,0.128131,0.727351,572.378153,448.714210,0.196392
16,50,0.124676,0.744002,568.405020,400.751322,0.175400
