116,107
119,107
101,108
104,108
108,108
111,108
123,108
100,109
109,109
100,110
102,110
110,110
123,110
108,111
111,111
120,111
123,111
90,112
112,112
119,112
19,113
40,113
67,113
80,113
82,113
98,113
103,113
113,113
117,113
121,113
122,113
129,113
132,113
156,113
169,113
180,113
181,113
184,113
217,113
218,113
221,113
222,113
223,113
224,113
225,113
226,113
227,113
85,114
87,114
92,114
114,114
118,114
129,114
103,115
115,115
125,115
91,116
107,116
116,116
113,117
117,117
114,118
118,118
124,118
107,119
112,119
119,119
124,119
138,119
111,120
120,120
131,120
113,121
121,121
113,122
122,122
108,123
110,123
111,123
123,123
126,123
127,123
128,123
137,123
118,124
119,124
124,124
139,124
115,125
125,125
100,126
123,126
126,126
123,127
127,127
131,127
123,128
128,128
136,128
137,128
113,129
114,129
129,129
134,129
135,129
142,129
130,130
138,130
120,131
127,131
131,131
133,131
137,131
138,131
143,131
19,132
40,132
67,132
80,132
113,132
132,132
136,132
156,132
169,132
180,132
181,132
184,132
217,132
218,132
221,132
222,132
223,132
224,132
225,132
226,132
227,132
131,133
133,133
129,134
134,134
129,135
135,135
128,136
132,136
136,136
137,136
147,136
123,137
128,137
131,137
136,137
137,137
141,137
144,137
119,138
130,138
131,138
138,138
148,138
124,139
139,139
149,139
140,140
142,140
156,140
137,141
141,141
144,141
129,142
140,142
142,142
150,142
131,143
143,143
157,143
137,144
141,144
144,144
145,144
155,144
165,144
144,145
145,145
146,146
160,146
136,147
147,147
160,147
138,148
148,148
152,148
153,148
139,149
149,149
154,149
142,150
150,150
151,150
161,150
166,150
150,151
151,151
154,151
148,152
152,152
158,152
159,152
148,153
153,153
149,154
151,154
154,154
167,154
170,154
175,154
144,155
155,155
158,155
165,155
19,156
40,156
67,156
80,156
113,156
132,156
140,156
156,156
168,156
169,156
180,156
181,156
184,156
217,156
218,156
221,156
222,156
223,156
224,156
225,156
226,156
227,156
143,157
157,157
158,157
165,157
152,158
155,158
157,158
158,158
159,158
171,158
152,159
158,159
159,159
163,159
146,160
147,160
160,160
162,160
180,160
225,160
150,161
161,161
170,161
160,162
162,162
169,162
159,163
163,163
170,163
164,164
165,164
174,164
144,165
155,165
157,165
164,165
165,165
173,165
176,165
178,165
150,166
166,166
168,166
170,166
183,166
154,167
167,167
178,167
156,168
166,168
168,168
179,168
184,168
19,169
40,169
67,169
80,169
113,169
132,169
156,169
162,169
169,169
180,169
181,169
184,169
217,169
218,169
221,169
222,169
223,169
224,169
225,169
226,169
227,169
154,170
161,170
163,170
166,170
170,170
186,170
158,171
171,171
182,171
172,172
182,172
165,173
173,173
182,173
188,173
164,174
174,174
176,174
154,175
175,175
182,175
190,175
165,176
174,176
176,176
180,176
177,177
182,177
165,178
167,178
178,178
188,178
192,178
168,179
179,179
19,180
40,180
67,180
80,180
113,180
132,180
156,180
160,180
169,180
176,180
180,180
181,180
184,180
217,180
218,180
221,180
222,180
223,180
224,180
225,180
226,180
227,180
19,181
40,181
67,181
80,181
113,181
132,181
156,181
169,181
180,181
181,181
184,181
217,181
218,181
221,181
222,181
223,181
224,181
225,181
226,181
227,181
171,182
172,182
173,182
175,182
177,182
182,182
185,182
192,182
166,183
183,183
186,183
189,183
19,184
40,184
67,184
80,184
113,184
132,184
156,184
168,184
169,184
180,184
181,184
184,184
187,184
217,184
218,184
221,184
222,184
223,184
224,184
225,184
226,184
227,184
182,185
185,185
192,185
199,185
170,186
183,186
186,186
193,186
184,187
187,187
202,187
173,188
178,188
188,188
195,188
196,188
217,188
183,189
189,189
227,189
175,190
190,190
200,190
191,191
199,191
178,192
182,192
185,192
192,192
204,192
207,192
214,192
186,193
193,193
202,193
194,194
198,194
201,194
203,194
206,194
188,195
195,195
188,196
196,196
208,196
197,197
199,197
194,198
198,198
209,198
185,199
191,199
197,199
199,199
213,199
190,200
200,200
209,200
194,201
201,201
206,201
187,202
193,202
202,202
203,202
205,202
212,202
194,203
202,203
203,203
210,203
192,204
204,204
211,204
202,205
205,205
194,206
201,206
206,206
209,206
218,206
192,207
207,207
209,207
196,208
208,208
217,208
198,209
200,209
206,209
207,209
209,209
218,209
221,209
203,210
210,210
226,210
204,211
211,211
213,211
202,212
212,212
199,213
211,213
213,213
216,213
222,213
192,214
214,214
221,214
223,214
215,215
218,215
220,215
213,216
216,216
19,217
40,217
67,217
80,217
113,217
132,217
156,217
169,217
180,217
181,217
184,217
188,217
208,217
217,217
218,217
221,217
222,217
223,217
224,217
225,217
226,217
227,217
19,218
40,218
67,218
80,218
113,218
132,218
156,218
169,218
180,218
181,218
184,218
206,218
209,218
215,218
217,218
218,218
221,218
222,218
223,218
224,218
225,218
226,218
227,218
219,219
223,219
215,220
220,220
19,221
40,221
67,221
80,221
113,221
132,221
156,221
169,221
180,221
181,221
184,221
209,221
214,221
217,221
218,221
221,221
222,221
223,221
224,221
225,221
226,221
227,221
19,222
40,222
67,222
80,222
113,222
132,222
156,222
169,222
180,222
181,222
184,222
213,222
217,222
218,222
221,222
222,222
223,222
224,222
225,222
226,222
227,222
19,223
40,223
67,223
80,223
113,223
132,223
156,223
169,223
180,223
181,223
184,223
214,223
217,223
218,223
219,223
221,223
222,223
223,223
224,223
225,223
226,223
227,223
19,224
40,224
67,224
80,224
113,224
132,224
156,224
169,224
180,224
181,224
184,224
217,224
218,224
221,224
222,224
223,224
224,224
225,224
226,224
227,224
19,225
40,225
67,225
80,225
113,225
132,225
156,225
160,225
169,225
180,225
181,225
184,225
217,225
218,225
221,225
222,225
223,225
224,225
225,225
226,225
227,225
19,226
40,226
67,226
80,226
113,226
132,226
156,226
169,226
180,226
181,226
184,226
210,226
217,226
218,226
221,226
222,226
223,226
224,226
225,226
226,226
227,226
19,227
40,227
67,227
80,227
113,227
132,227
156,227
169,227
180,227
181,227
184,227
189,227
217,227
218,227
221,227
222,227
223,227
224,227
225,227
226,227
227,227
228,227
227,228
228,228
