986.2595652250180365,-533.0601790444571861,-191.5490481853391600,-14.0062549542119967,-16.6142484658963205,-170.7304150352522072,-1.1808169043790453,-15.1782173607984028,-0.2065881901212366,-26.3039264498252834,-0.5395479675466778,-0.1755215286290724,-7.8978336862973277,-1.6151053793219119,-1.3141262036431758,-2.0774508294463638,-0.0005846938783936,-0.7373363541030571,-0.0343585690153708,-0.0237799959458365,-0.1036377226518600,-1.0892595651425940,-1.3954290722468286,-0.0354244720165875,-0.1409771382569093,-0.0317604161817280,-0.0039131796175020,-0.0285064227989891,-0.1026684634534534,-0.0020338906107235,-0.0145570236903102,-0.0017190986315849,-0.0069724423947489,-0.0024591585298432,-0.0033053851873132,-0.0319098811361615,-0.0045937383891490,-0.0063389602927487,-0.0010827830476172,-0.0021149351610581,-0.0023751180377111,-0.0003148146281106,-0.0004721100698360,-0.0000531417073005,-0.0000446179766487,-0.0000202408852965,-0.0000901349765930,-0.0002587471488997,-0.0003941630877133,-0.0001203685846954,-0.0000860908440639,-0.0004321523672211,-0.0000185602487356,-0.0004631259192810,-0.0000703824818897,-0.0001385293529289,-0.0000066581256323,-0.0000453983033900,-0.0000117092779672,-0.0000141519388577,-0.0000009629408752,-0.0000483059481762,-0.0000121391667625,-0.0000037117649708,-0.0000599332525628,-0.0000064084361386
-1943.3905712623502495,2263.6387298440758968,-134.8075792902041883,-9.8640517546259279,-11.7998160619207777,-121.3305828007747920,-0.8392484558285549,-10.6774516534672959,-0.1453872117390173,-18.5032370147650873,-0.3795662915545298,-0.1236700095656427,-5.5674367692700848,-1.1382376152162608,-0.9260820821321339,-1.4622830499288797,-0.0004119847968858,-0.5180052780134463,-0.0241335449307634,-0.0167120361622569,-0.0731231793810767,-0.7683352999845682,-0.9842182874167495,-0.0249013060855914,-0.0990393256469964,-0.0223122937650183,-0.0027367000906788,-0.0199476208679938,-0.0717901248698957,-0.0014231010682604,-0.0101849055166099,-0.0012020841982658,-0.0048728015949074,-0.0017180348323602,-0.0023102818850603,-0.0223782174500330,-0.0032213647362863,-0.0044460684379937,-0.0007594591328327,-0.0014756965691409,-0.0016538445954168,-0.0002191818498017,-0.0003293735248631,-0.0000370824152125,-0.0000310667249501,-0.0000140865732727,-0.0000627321549132,-0.0001797945181637,-0.0002738638385763,-0.0000835614484586,-0.0000597841756478,-0.0003001645674315,-0.0000128797701145,-0.0003215355666666,-0.0000488601760826,-0.0000964827751739,-0.0000046410372435,-0.0000316258261646,-0.0000081546500000,-0.0000096978553437,-0.0000006653135478,-0.0000334679990377,-0.0000084084514689,-0.0000025765511887,-0.0000415485785571,-0.0000044423610539
-452.8193613570240359,-87.4128963959768015,583.0799816563127251,-2.2967143226591138,-2.7195342740691721,-27.9427177188092699,-0.1932546766015215,-2.4894739546882398,-0.0338809763398420,-4.3143117731549765,-0.0884941647605482,-0.0287788396352657,-1.2948102687895846,-0.2648031739609258,-0.2154584452356018,-0.3406939594571968,-0.0000958666441701,-0.1209688037785489,-0.0056371558005705,-0.0039011115417172,-0.0169876839678970,-0.1785551701163049,-0.2287474795886688,-0.0058111064797912,-0.0231290835673581,-0.0052107005764028,-0.0006426110771317,-0.0046806803551155,-0.0168604819341051,-0.0003339659713629,-0.0023902985607882,-0.0002823139750585,-0.0011451606640215,-0.0004039232075683,-0.0005428669078252,-0.0052371288205203,-0.0007539453847668,-0.0010403370096590,-0.0001777036932267,-0.0003474741003582,-0.0003903865715096,-0.0000517460184721,-0.0000775675287359,-0.0000087308022234,-0.0000073337226938,-0.0000033272654758,-0.0000148165456063,-0.0000425473794475,-0.0000648159485354,-0.0000197967766023,-0.0000141582697783,-0.0000710674774409,-0.0000030528102423,-0.0000761680380936,-0.0000115756767441,-0.0000227683269934,-0.0000010941272874,-0.0000074612130850,-0.0000019245367360,-0.0000023337176992,-0.0000001585277208,-0.0000079480316812,-0.0000019974172999,-0.0000006104764309,-0.0000098599237827,-0.0000010542976189
-458.7925887388838078,-88.6269851435353218,-31.8241085616894921,620.8015784251840614,-2.7946721690382215,-28.7421888683172604,-0.1988187471671491,-2.5202417129915795,-0.0343212630128101,-4.3673219431765435,-0.0895913487586984,-0.0292069141259533,-1.3150826404314060,-0.2688372086381302,-0.2187252267415914,-0.3452210137755387,-0.0000972991742054,-0.1222083090898931,-0.0056932200029921,-0.0039432069530194,-0.0172779600853988,-0.1815289987502103,-0.2325272508156619,-0.0058759585997228,-0.0233652689859601,-0.0052638922131166,-0.0006445874729650,-0.0046993375569198,-0.0169080717231950,-0.0003352484026545,-0.0023992714313319,-0.0002831174233716,-0.0011474224193903,-0.0004045039409554,-0.0005440356757212,-0.0052761253374358,-0.0007594862077556,-0.0010483024968238,-0.0001790674444367,-0.0003472880276694,-0.0003889227638405,-0.0000515408351665,-0.0000775106881127,-0.0000087271525364,-0.0000073055922164,-0.0000033119886803,-0.0000147496376173,-0.0000422487148284,-0.0000643511552202,-0.0000196288013918,-0.0000140450729082,-0.0000705230818333,-0.0000030250618578,-0.0000755319029229,-0.0000114773595592,-0.0000226910365826,-0.0000010918145978,-0.0000074384212616,-0.0000019177762459,-0.0000022671681495,-0.0000001560111571,-0.0000078559929139,-0.0000019735581436,-0.0000006052209750,-0.0000097548944204,-0.0000010429669057
-500.2381080768780066,-95.5470941752672758,-34.7808209107947519,-2.5008291705665022,4241.8571558359226401,-3234.5532279553076478,-22.4218516376884160,-41.9914500063799565,-0.5700087289726559,-72.7934756409116375,-1.4924453227339749,-2.4392822412999693,-110.9312013935460470,-22.5558736575863676,-18.3345455671569795,-28.2450883402384179,-0.0081332722060445,-9.5988106705392191,-0.4453217951290114,-0.3120325137989941,-1.4838108257784886,-15.5058574990662734,-19.8295149288362538,-0.4673138705332191,-1.8343378637550938,-0.4132328493764044,-0.0456041581350477,-0.3371551270470100,-1.1915506763154264,-0.0239989812807085,-0.1715275130819015,-0.0199591845223262,-0.0797953767698263,-0.0278918667433187,-0.0379401350988706,-0.3984198558373285,-0.0572716138534101,-0.0794006513743965,-0.0135663777937537,-0.0231924268784081,-0.0245898955687286,-0.0032463689791269,-0.0051594157991429,-0.0005839430901899,-0.0004612023614574,-0.0002063057525553,-0.0009200039208375,-0.0025173647647546,-0.0038234396264243,-0.0011373873772660,-0.0008215449301572,-0.0041515642660760,-0.0001732364491339,-0.0043879581906455,-0.0006649448575220,-0.0014435927241283,-0.0000710098310792,-0.0004760322788632,-0.0001217566731194,-0.0000794329616078,-0.0000077385306284,-0.0004278832732114,-0.0001066791274432,-0.0000349854538855,-0.0005415053190440,-0.0000577847382392
-72.2135951185241538,-13.8018979368332495,-5.0202369168713190,-0.3613323581126170,-44.2418646916886331,188.6912664664273223,-3.1933960007611808,-6.0028937072485924,-0.0815248012841434,-10.4056369573684968,-0.2133590377362624,-0.3441760150486820,-15.6630172961397918,-3.1835992130324193,-2.5876223139358259,-3.9794683828332746,-0.0011476530358686,-1.3483224282110919,-0.0625337431789435,-0.0438549513359932,-0.2097673948652642,-2.1912652448315471,-2.8019620714430364,-0.0657036948221678,-0.2576558401068010,-0.0580435463480138,-0.0063527759608077,-0.0470215120165004,-0.1659310629679453,-0.0033464108701732,-0.0239151244334477,-0.0027795297065435,-0.0110994524723772,-0.0038768793786335,-0.0052787007190337,-0.0557960025568789,-0.0080196215846620,-0.0111221569105450,-0.0019003668934892,-0.0032145877469604,-0.0033910842180105,-0.0004475304274074,-0.0007149113723037,-0.0000809515272309,-0.0000635932113872,-0.0000284100359805,-0.0001267088079683,-0.0003451378210753,-0.0005240526327851,-0.0001554904171072,-0.0001124225491299,-0.0005684870963241,-0.0000236534921943,-0.0006000323962315,-0.0000909019947453,-0.0001991969171361,-0.0000098186518182,-0.0000657228293019,-0.0000167975476091,-0.0000101147023155,-0.0000010392669731,-0.0000581034931685,-0.0000144738757003,-0.0000047816021429,-0.0000736880472718,-0.0000078616786229
-79.9327962066725632,-15.2789938823320224,-5.5567378901704441,-0.4000192937957938,-48.8454295754503818,-508.6117505586985885,713.6304613785799802,-6.6329010120258092,-0.0900886995514472,-11.4976019183464064,-0.2357524574352460,-0.3793914726934431,-17.2678423305760660,-3.5095473549838543,-2.8525184544724618,-4.3854582035815293,-0.0012650931064304,-1.4850562061672972,-0.0688713279053306,-0.0483072748213737,-0.2313125987723222,-2.4161665178632457,-3.0894784882675710,-0.0723791800680730,-0.2837829034965345,-0.0639292910390579,-0.0069862023633816,-0.0517212327469784,-0.1824645339575383,-0.0036807520752238,-0.0263039564897334,-0.0030565012529657,-0.0122028299258971,-0.0042616877599788,-0.0058037078071886,-0.0614198865398789,-0.0088277690906325,-0.0122437373661909,-0.0020920113506784,-0.0035317909538356,-0.0037221569263987,-0.0004911893978682,-0.0007854128349252,-0.0000889424128753,-0.0000697999367832,-0.0000311752865540,-0.0001390452619984,-0.0003784149389986,-0.0005745485306770,-0.0001703888072525,-0.0001232174606331,-0.0006231520876382,-0.0000259137196051,-0.0006575585803012,-0.0000996114880308,-0.0002186689103436,-0.0000107826381190,-0.0000721549796025,-0.0000184388700396,-0.0000109282161254,-0.0000011349448757,-0.0000635888108585,-0.0000158376889920,-0.0000052395020770,-0.0000806773656648,-0.0000086070090903
-20.5191049216380144,-3.9372642158199063,-1.4253030841295049,-0.1032249659170672,-1.7693968560674984,-18.1793311448035553,-0.1257289618836543,1003.4969868841355947,-6.6483272023968389,-847.2054720747230476,-17.3756653698054748,-0.8955804539807336,-40.4314795303782333,-8.2534674396952177,-6.7133627174669499,-10.5286440505286993,-0.0029842042320956,-3.6883126131771595,-0.1716448156214259,-0.1192328263828682,-0.5337606063113078,-5.5997774420120496,-7.1698066387914086,-0.1779015862153739,-0.7050910352447063,-0.1588459581586273,-0.0189661725033842,-0.1387264243005203,-0.4970438444079618,-0.0098914802798076,-0.0707683978945971,-0.0083234607763760,-0.0336270874523279,-0.0118314827372453,-0.0159541618821555,-0.1576837666249607,-0.0226904502687427,-0.0313531082776698,-0.0053559636703799,-0.0100847310998148,-0.0111594781943631,-0.0014776792971656,-0.0022491583362915,-0.0002535333631647,-0.0002095537504809,-0.0000947312303480,-0.0004219972427816,-0.0011973198694095,-0.0018226416115251,-0.0005531517004586,-0.0003965468993665,-0.0019937056760817,-0.0000850490602474,-0.0021296301843982,-0.0003234285026365,-0.0006519484138065,-0.0000315199093126,-0.0002139894734758,-0.0000550762647050,-0.0000588478538771,-0.0000042701342842,-0.0002187333169472,-0.0000548706352278,-0.0000170473475710,-0.0002725941150377,-0.0000291341956422
-8.4719752192802051,-1.6263200933950279,-0.5884301614791757,-0.0426445121894649,-0.7326113978330508,-7.5312780812080575,-0.0520919479807565,-200.7670911251046846,610.2321324066344914,-347.9455138360755200,-7.1366028992378165,-0.3670914165902551,-16.5800559616960470,-3.3837375846389688,-2.7522139969544441,-4.3115993996482453,-0.0012232505222538,-1.5076585663969275,-0.0701498036398585,-0.0487544498943249,-0.2190630642477687,-2.2976623686195867,-2.9416451868004669,-0.0727603872772295,-0.2882114769717330,-0.0649293914258451,-0.0077178563676052,-0.0564849125930058,-0.2022274325876678,-0.0040271111529127,-0.0288102819682811,-0.0033865378262303,-0.0136739308404436,-0.0048093822662201,-0.0064882701955835,-0.0643448326105860,-0.0092585610521153,-0.0127957062228211,-0.0021858786825943,-0.0040939427219543,-0.0045202638678503,-0.0005984594679891,-0.0009129344302827,-0.0001029311842643,-0.0000848768481441,-0.0000383492686842,-0.0001708427737764,-0.0004838637779438,-0.0007364898272004,-0.0002233030827492,-0.0001601402152523,-0.0008053277182062,-0.0000343184092857,-0.0008597991335471,-0.0001305647884611,-0.0002641438058767,-0.0000127819206235,-0.0000867205440682,-0.0000223128995476,-0.0000233703151138,-0.0000017141447837,-0.0000880977756812,-0.0000220937713389,-0.0000068812587468,-0.0001098676576478,-0.0000117415516339
-32.9832824880024873,-6.3286186929277051,-2.2911159971990025,-0.1659172315868172,-2.8432912008571556,-29.2109915927752688,-0.2020219898184641,-786.2255249795689451,-10.6927521255097773,1037.5787944466014778,-27.9470077811609166,-1.4407811963368076,-65.0415427773811672,-13.2776015847662059,-10.8000397216233583,-16.9399231482252013,-0.0048008708120164,-5.9354798462649487,-0.2762280341616183,-0.1918703329260791,-0.8585734217887311,-9.0076978789004229,-11.5333155393048070,-0.2862733435368245,-1.1346824546177348,-0.2556262318331763,-0.0305370971757790,-0.2233461788346593,-0.8002962435545029,-0.0159252116644758,-0.1139373195861137,-0.0134016809289324,-0.0541467439555866,-0.0190519530798438,-0.0256892484606571,-0.2538044918304318,-0.0365223226760020,-0.0504645631563161,-0.0086207093270401,-0.0162415954074177,-0.0179769128605169,-0.0023804479899450,-0.0036223537662976,-0.0004083152844657,-0.0003375744522943,-0.0001526134911035,-0.0006798401200292,-0.0019292722175671,-0.0029369048527654,-0.0008914129842480,-0.0006390164005717,-0.0032126746176701,-0.0001370647035649,-0.0034318966074629,-0.0005212106635532,-0.0010502011680993,-0.0000507693255003,-0.0003446991856319,-0.0000887212636649,-0.0000950054312560,-0.0000068856800055,-0.0003525823725262,-0.0000884502265032,-0.0000274723552666,-0.0004393680945870,-0.0000469589634143
