beta1	beta2	beta3	dist	lmax
1.739489849426760e+01	1.736149314232028e+01	1.745157127314567e+01	0.075774647116586	-8.689826834947736
1.739518821078631e+01	1.736115290886270e+01	1.745290407861897e+01	0.077180352195762	-8.689827798068105
1.739546777584741e+01	1.736081622934323e+01	1.745423688409227e+01	0.078583157997318	-8.689828391404312
1.739575540694419e+01	1.736047847480732e+01	1.745556968956557e+01	0.079987849739091	-8.689829881424371
1.739605464102117e+01	1.736013323707141e+01	1.745690249503888e+01	0.081396675949683	-8.689830828657190
1.739634630754857e+01	1.735979271831036e+01	1.745823530051218e+01	0.082802846138207	-8.689832142994723
1.739663181876683e+01	1.735945435814270e+01	1.745956810598548e+01	0.084207255614425	-8.689833249248828
1.739691025330877e+01	1.735911609292198e+01	1.746090091145878e+01	0.085610211283079	-8.689833380744103
1.739721488410395e+01	1.735876880978098e+01	1.746223371693208e+01	0.087020624733167	-8.689834648586061
1.739750571993833e+01	1.735842714228545e+01	1.746356652240538e+01	0.088426904799506	-8.689835641120823
1.739779462484027e+01	1.735809071342281e+01	1.746489932787868e+01	0.089831540049557	-8.689837989295746
1.739808869590390e+01	1.735774782304658e+01	1.746623213335198e+01	0.091238769627159	-8.689839160042240
1.739838062272242e+01	1.735740572317693e+01	1.746756493882528e+01	0.092645376499612	-8.689840294969846
1.739867034866625e+01	1.735706349370178e+01	1.746889774429858e+01	0.094051569000127	-8.689841104486804
1.739896509800917e+01	1.735672209537016e+01	1.747023054977188e+01	0.095458581832195	-8.689842945390655
1.739924497858826e+01	1.735638238779962e+01	1.747156335524518e+01	0.096862173868485	-8.689843153451164
1.739954415472296e+01	1.735604011659142e+01	1.747289616071848e+01	0.098270295160338	-8.689845455064916
1.739982654396747e+01	1.735570259426702e+01	1.747422896619178e+01	0.099673872126816	-8.689846776544481
1.740013444724682e+01	1.735535279327819e+01	1.747556177166508e+01	0.101085573715861	-8.689848136843626
1.740042561014043e+01	1.735501073763984e+01	1.747689457713838e+01	0.102492020209978	-8.689849439893976
1.740072056156496e+01	1.735466328992563e+01	1.747822738261168e+01	0.103900531305401	-8.689849690645008
1.740101298108346e+01	1.735432150468846e+01	1.747956018808498e+01	0.105307169896206	-8.689851337715620
1.740129644153569e+01	1.735398444250373e+01	1.748089299355828e+01	0.106710853335751	-8.689853148568433
1.740160135663807e+01	1.735363768395654e+01	1.748222579903158e+01	0.108121228553271	-8.689855190271651
1.740189381172796e+01	1.735329309129010e+01	1.748355860450488e+01	0.109528550598692	-8.689856099620282
1.740218546177717e+01	1.735294903934348e+01	1.748489140997818e+01	0.110935579643175	-8.689857094198032
1.740248277323189e+01	1.735260687359970e+01	1.748622421545148e+01	0.112343309125076	-8.689859535882157
1.740276810307557e+01	1.735226437671434e+01	1.748755702092478e+01	0.113748678391483	-8.689860153024629
1.740307457072804e+01	1.735191788088317e+01	1.748888982639808e+01	0.115159316111058	-8.689862694925896
1.740335360955196e+01	1.735157851719634e+01	1.749022263187138e+01	0.116562650350895	-8.689863421174246
1.740365616847992e+01	1.735123063301082e+01	1.749155543734468e+01	0.117972827627612	-8.689865041221903
1.740395985412112e+01	1.735088462241724e+01	1.749288824281798e+01	0.119382786947957	-8.689867437576778
1.740425103520453e+01	1.735053917982427e+01	1.749422104829128e+01	0.120790059782311	-8.689868207797385
1.740455191758233e+01	1.735019199453226e+01	1.749555385376458e+01	0.122199733128323	-8.689869910370934
1.740483758498869e+01	1.734985454595823e+01	1.749688665923788e+01	0.123603957599977	-8.689872388499541
1.740514113528888e+01	1.734950515530467e+01	1.749821946471118e+01	0.125014708802219	-8.689873886870686
1.740543527567087e+01	1.734916121250621e+01	1.749955227018448e+01	0.126422227814811	-8.689875704391268
1.740573230052823e+01	1.734881549005494e+01	1.750088507565778e+01	0.127830765632300	-8.689877441059899
1.740603182171209e+01	1.734846823146324e+01	1.750221788113108e+01	0.129240185071532	-8.689879114223064
1.740631964920912e+01	1.734812598505709e+01	1.750355068660438e+01	0.130646006451949	-8.689880638021958
1.740661770754355e+01	1.734778033543719e+01	1.750488349207768e+01	0.132054740749178	-8.689882664820932
1.740691696901894e+01	1.734743264633797e+01	1.750621629755098e+01	0.133464213960886	-8.689884284559895
1.740721368545149e+01	1.734708749310024e+01	1.750754910302428e+01	0.134872556251587	-8.689886343188377
1.740751996685120e+01	1.734673629934488e+01	1.750888190849758e+01	0.136284315104064	-8.689888002025743
1.740781220629576e+01	1.734639274012953e+01	1.751021471397088e+01	0.137691358032368	-8.689889967079043
1.740810205521597e+01	1.734605008771402e+01	1.751154751944418e+01	0.139097692654133	-8.689891896566150
1.740841473568372e+01	1.734569621521005e+01	1.751288032491748e+01	0.140511414655738	-8.689893794296776
1.740870639037320e+01	1.734535213879471e+01	1.751421313039078e+01	0.141918463998483	-8.689895632196549
1.740901421771384e+01	1.734500083626725e+01	1.751554593586408e+01	0.143330575867811	-8.689897679146402
1.740931317065152e+01	1.734465187235537e+01	1.751687874133738e+01	0.144740304323783	-8.689899175399979
1.740961382019758e+01	1.734430279842814e+01	1.751821154681068e+01	0.146150409027024	-8.689900926201481
1.740989938052647e+01	1.734396376442693e+01	1.751954435228398e+01	0.147554990966853	-8.689903563362224
1.741020682906722e+01	1.734361160656352e+01	1.752087715775728e+01	0.148967238685491	-8.689905449583074
1.741050999801231e+01	1.734326198503928e+01	1.752220996323058e+01	0.150377996871724	-8.689907520217593
1.741079650419627e+01	1.734292057979154e+01	1.752354276870388e+01	0.151783345573875	-8.689909689918839
1.741110800885905e+01	1.734256675382478e+01	1.752487557417718e+01	0.153196836004040	-8.689911779907915
1.741141270865376e+01	1.734221596108731e+01	1.752620837965048e+01	0.154608196800876	-8.689913835232534
1.741170221232133e+01	1.734187262525082e+01	1.752754118512378e+01	0.156014628811216	-8.689915973402018
1.741201327570451e+01	1.734151880088114e+01	1.752887399059708e+01	0.157428035358167	-8.689918116443877
1.741231681577360e+01	1.734116800283257e+01	1.753020679607038e+01	0.158839163668153	-8.689920117385743
1.741261900302974e+01	1.734081693490004e+01	1.753153960154368e+01	0.160250080310656	-8.689921876736941
1.741291385011855e+01	1.734047267026420e+01	1.753287240701698e+01	0.161657838932517	-8.689924672533110
1.741321426619503e+01	1.734012364968579e+01	1.753420521249028e+01	0.163067896963037	-8.689926874675049
1.741351734951154e+01	1.733977311663435e+01	1.753553801796359e+01	0.164478872258718	-8.689929046327965
1.741382409436124e+01	1.733942047926421e+01	1.753687082343689e+01	0.165891114092801	-8.689931152974795
1.741413106959015e+01	1.733906835985107e+01	1.753820362891019e+01	0.167303280318995	-8.689933490619762
1.741441962438478e+01	1.733872512658389e+01	1.753953643438349e+01	0.168709492953836	-8.689935874040918
1.741473594988473e+01	1.733836772032548e+01	1.754086923985679e+01	0.170124873579365	-8.689938050523054
1.741504066377450e+01	1.733801522719784e+01	1.754220204533009e+01	0.171536668732586	-8.689940060676253
1.741533989524093e+01	1.733766764208920e+01	1.754353485080339e+01	0.172946142563625	-8.689942801915979
1.741564746668575e+01	1.733731360214659e+01	1.754486765627669e+01	0.174358906423440	-8.689944838653410
1.741594886504654e+01	1.733696471804711e+01	1.754620046174999e+01	0.175769145257457	-8.689947580687281
1.741625515598596e+01	1.733661262939600e+01	1.754753326722329e+01	0.177181174554287	-8.689950103177523
1.741654785660009e+01	1.733626649912097e+01	1.754886607269659e+01	0.178588947657311	-8.689952487878173
1.741686080652203e+01	1.733590757826823e+01	1.755019887816989e+01	0.180004015727832	-8.689953984238095
1.741715609132791e+01	1.733556181720106e+01	1.755153168364319e+01	0.181412234914625	-8.689956939433536
1.741747595362738e+01	1.733520158277783e+01	1.755286448911649e+01	0.182829058617595	-8.689959128234786
1.741777119179142e+01	1.733485689674108e+01	1.755419729458979e+01	0.184237008204486	-8.689962483184800
1.741807810060018e+01	1.733450280705990e+01	1.755553010006309e+01	0.185649660541062	-8.689964724128233
1.741839153474681e+01	1.733414746415432e+01	1.755686290553639e+01	0.187063972346817	-8.689967579464781
1.741869600672391e+01	1.733379428695409e+01	1.755819571100969e+01	0.188475901748231	-8.689969820532692
1.741900322553098e+01	1.733343925099452e+01	1.755952851648299e+01	0.189888854348296	-8.689971937843303
1.741929941543820e+01	1.733309237655878e+01	1.756086132195629e+01	0.191297535433401	-8.689974964058690
1.741960077981658e+01	1.733274307936879e+01	1.756219412742959e+01	0.192707879811797	-8.689978050490936
1.741991555429122e+01	1.733238337573002e+01	1.756352693290289e+01	0.194123540349991	-8.689979973005553
1.742022076967688e+01	1.733203314009969e+01	1.756485973837619e+01	0.195534915224011	-8.689983417495839
1.742053820865398e+01	1.733167422207329e+01	1.756619254384949e+01	0.196950944224303	-8.689986049236515
1.742084066130003e+01	1.733132286578197e+01	1.756752534932279e+01	0.198362020595972	-8.689988827408710
1.742114337301825e+01	1.733097054574057e+01	1.756885815479609e+01	0.199773386252969	-8.689991390040126
1.742145919829741e+01	1.733061262262340e+01	1.757019096026939e+01	0.201188845043008	-8.689994207896259
1.742176020575060e+01	1.733025984377326e+01	1.757152376574269e+01	0.202599970387696	-8.689996461136307
1.742207889605610e+01	1.732990043807812e+01	1.757285657121599e+01	0.204016391834373	-8.689999327259107
1.742238233758654e+01	1.732954988469501e+01	1.757418937668929e+01	0.205427484279075	-8.690002694277677
1.742269419953642e+01	1.732919334765843e+01	1.757552218216259e+01	0.206841789771323	-8.690005513382181
1.742298889417661e+01	1.732884358512847e+01	1.757685498763589e+01	0.208250868911918	-8.690007920218456
1.742330550655842e+01	1.732848642117546e+01	1.757818779310919e+01	0.209666320274480	-8.690011324237922
1.742361090836554e+01	1.732813233517173e+01	1.757952059858249e+01	0.211078686580398	-8.690014063440362
1.742393008894377e+01	1.732776971731296e+01	1.758085340405579e+01	0.212496008949950	-8.690016264212531
1.742422923756764e+01	1.732742207405141e+01	1.758218620952909e+01	0.213905502152837	-8.690020128372602
1.742454138330025e+01	1.732706194475382e+01	1.758351901500239e+01	0.215320754203547	-8.690022136768837
1.742484554547245e+01	1.732671143505337e+01	1.758485182047569e+01	0.216731994401602	-8.690025943075986
1.742515965815827e+01	1.732635400136305e+01	1.758618462594899e+01	0.218147003133027	-8.690029139798419
1.742546970347062e+01	1.732599715324088e+01	1.758751743142229e+01	0.219561021617104	-8.690031959555002
1.742579384176027e+01	1.732563306890722e+01	1.758885023689559e+01	0.220979754573221	-8.690034681209157
1.742609010214179e+01	1.732528517703053e+01	1.759018304236889e+01	0.222388708159451	-8.690038288111495
1.742640808859874e+01	1.732492357633997e+01	1.759151584784219e+01	0.223805553538761	-8.690040945479204
1.742671508290184e+01	1.732457003614724e+01	1.759284865331549e+01	0.225218133011337	-8.690044485958598
1.742703420309255e+01	1.732420858131369e+01	1.759418145878879e+01	0.226635185385732	-8.690047434276504
1.742733935504686e+01	1.732385496670626e+01	1.759551426426209e+01	0.228047400231072	-8.690050763282336
1.742765901898644e+01	1.732349385086043e+01	1.759684706973539e+01	0.229464488850348	-8.690053975007231
1.742797739326128e+01	1.732313309856979e+01	1.759817987520869e+01	0.230881221873226	-8.690057149022490
1.742827528403993e+01	1.732278218841798e+01	1.759951268068199e+01	0.232291257508542	-8.690060359356451
1.742858752676593e+01	1.732242450170099e+01	1.760084548615529e+01	0.233705959063835	-8.690063649385760
1.742891440383632e+01	1.732205936213564e+01	1.760217829162859e+01	0.235125555151264	-8.690066854833322
1.742921719967049e+01	1.732170357934821e+01	1.760351109710189e+01	0.236537813787600	-8.690069423061280
1.742954101228599e+01	1.732134245393887e+01	1.760484390257519e+01	0.237955791111285	-8.690073481502001
1.742984404065136e+01	1.732098672492726e+01	1.760617670804849e+01	0.239368087534916	-8.690076181318609
1.743016992407970e+01	1.732062397992671e+01	1.760750951352179e+01	0.240786901968574	-8.690080131447889
1.743048530805919e+01	1.732026428175491e+01	1.760884231899509e+01	0.242202768498035	-8.690083512917230
1.743078504436180e+01	1.731991079916079e+01	1.761017512446839e+01	0.243613826105254	-8.690086536077834
1.743110773234686e+01	1.731954802042108e+01	1.761150792994169e+01	0.245031985811277	-8.690090130673592
1.743143149269610e+01	1.731918466975330e+01	1.761284073541499e+01	0.246450515020805	-8.690093748933418
1.743174383734769e+01	1.731882602093695e+01	1.761417354088830e+01	0.247865493554079	-8.690097167741261
1.743205434796560e+01	1.731846846571708e+01	1.761550634636160e+01	0.249279819550905	-8.690100691480936
1.743237663478608e+01	1.731810338785978e+01	1.761683915183490e+01	0.250698470874105	-8.690103691963690
1.743268219403877e+01	1.731774936320245e+01	1.761817195730820e+01	0.252110891539037	-8.690107646147979
1.743301058732964e+01	1.731738261894881e+01	1.761950476278150e+01	0.253531243335671	-8.690111114527149
1.743331967242485e+01	1.731702530607582e+01	1.762083756825480e+01	0.254945216139383	-8.690114666894804
1.743362791891651e+01	1.731666668086386e+01	1.762217037372810e+01	0.256359335368765	-8.690117739098152
1.743395300891870e+01	1.731630315523579e+01	1.762350317920140e+01	0.257778209855147	-8.690121824972838
1.743426423905863e+01	1.731594500022770e+01	1.762483598467470e+01	0.259192845763893	-8.690125557766278
1.743459505670884e+01	1.731557694125910e+01	1.762616879014800e+01	0.260614048455263	-8.690129185646848
1.743490971603977e+01	1.731521490974698e+01	1.762750159562130e+01	0.262030364429225	-8.690132324320412
1.743523037325544e+01	1.731485240371920e+01	1.762883440109460e+01	0.263448065379028	-8.690136236059487
1.743553827041483e+01	1.731449216704954e+01	1.763016720656790e+01	0.264862516025993	-8.690139014159907
1.743585296212868e+01	1.731413571120774e+01	1.763150001204120e+01	0.266277473466763	-8.690143973440808
1.743618555146734e+01	1.731376662940160e+01	1.763283281751450e+01	0.267699319603790	-8.690147754734230
1.743649832709181e+01	1.731340699679660e+01	1.763416562298780e+01	0.269114657365427	-8.690151552003247
1.743681976655256e+01	1.731304279686529e+01	1.763549842846110e+01	0.270532952408691	-8.690155269219485
1.743714219307579e+01	1.731267656474013e+01	1.763683123393440e+01	0.271951959236194	-8.690158554978680
1.743746005604095e+01	1.731231552265857e+01	1.763816403940770e+01	0.273368725853367	-8.690162790789810
1.743777991161139e+01	1.731194925586979e+01	1.763949684488100e+01	0.274787202524962	-8.690165773214776
1.743809735787311e+01	1.731159046872222e+01	1.764082965035430e+01	0.276203329844843	-8.690170714890945
1.743841718728837e+01	1.731122673912184e+01	1.764216245582760e+01	0.277621180887876	-8.690174545952093
1.743873917773931e+01	1.731086193674912e+01	1.764349526130090e+01	0.279039756554125	-8.690178408257765
1.743906177290373e+01	1.731049741803195e+01	1.764482806677420e+01	0.280458393292217	-8.690182486207910
1.743936874567474e+01	1.731013988410539e+01	1.764616087224750e+01	0.281871998494199	-8.690186444604882
1.743968875386322e+01	1.730977468587231e+01	1.764749367772080e+01	0.283290257918531	-8.690190021657635
1.744002172366287e+01	1.730940248024269e+01	1.764882648319410e+01	0.284712997830888	-8.690193405916606
1.744033220771016e+01	1.730904523204731e+01	1.765015928866740e+01	0.286127281119433	-8.690198087620615
1.744065397583312e+01	1.730867966069577e+01	1.765149209414070e+01	0.287546013542243	-8.690201932681509
1.744098171212941e+01	1.730831368682921e+01	1.765282489961400e+01	0.288966115539731	-8.690206567843443
1.744130707602109e+01	1.730794714393584e+01	1.765415770508730e+01	0.290385857338466	-8.690210725810182
1.744161738934412e+01	1.730758727888119e+01	1.765549051056060e+01	0.291800755102476	-8.690214754917394
1.744194079965573e+01	1.730722145299029e+01	1.765682331603390e+01	0.293219909236688	-8.690218928459156
1.744226436024246e+01	1.730685426261985e+01	1.765815612150720e+01	0.294639434911823	-8.690222751799318
1.744259219311185e+01	1.730648727483789e+01	1.765948892698050e+01	0.296059822366797	-8.690227301265782
1.744292433388929e+01	1.730611644025612e+01	1.766082173245380e+01	0.297482080460351	-8.690231354320249
1.744325009862863e+01	1.730574960467907e+01	1.766215453792710e+01	0.298901997313222	-8.690235731597143
1.744356775483160e+01	1.730538588417298e+01	1.766348734340040e+01	0.300319420137353	-8.690239912545252
1.744388163139044e+01	1.730502402081007e+01	1.766482014887370e+01	0.301735580308202	-8.690244147094237
1.744422109931334e+01	1.730464840646474e+01	1.766615295434700e+01	0.303160595008254	-8.690247986503664
1.744454292488816e+01	1.730428162478559e+01	1.766748575982030e+01	0.304579669854985	-8.690251972812021
1.744486601116436e+01	1.730391778129538e+01	1.766881856529360e+01	0.305998289162335	-8.690257075158517
1.744518038815286e+01	1.730355392450981e+01	1.767015137076690e+01	0.307415055830953	-8.690260945790914
1.744550836509038e+01	1.730318692288104e+01	1.767148417624020e+01	0.308835503865544	-8.690265887561585
1.744584635075223e+01	1.730281294405296e+01	1.767281698171350e+01	0.310259818629193	-8.690270215700124
1.744615670614671e+01	1.730245254677767e+01	1.767414978718680e+01	0.311674875657039	-8.690274674208103
1.744648309903162e+01	1.730208450132058e+01	1.767548259266010e+01	0.313095252275474	-8.690279194505056
1.744682191428433e+01	1.730170706955056e+01	1.767681539813340e+01	0.314520610968377	-8.690282723262662
1.744713735626400e+01	1.730134683139037e+01	1.767814820360670e+01	0.315936719614196	-8.690288097050082
1.744747235093060e+01	1.730097418919850e+01	1.767948100908000e+01	0.317360083128314	-8.690292604081089
1.744780307456519e+01	1.730060333976526e+01	1.768081381455330e+01	0.318782093243153	-8.690297073950635
1.744812755242731e+01	1.730023270615161e+01	1.768214662002660e+01	0.320202716763455	-8.690300741460979
1.744844264565583e+01	1.729987273688450e+01	1.768347942549990e+01	0.321618690250610	-8.690306313945140
1.744878523189630e+01	1.729949622202747e+01	1.768481223097320e+01	0.323044653883970	-8.690310922184111
1.744909731885398e+01	1.729913435217839e+01	1.768614503644650e+01	0.324460457771529	-8.690315565443395
1.744942826599540e+01	1.729876288705790e+01	1.768747784191980e+01	0.325882683125159	-8.690320092051245
1.744976887423293e+01	1.729838514252900e+01	1.768881064739310e+01	0.327308541101024	-8.690324166421426
1.745008418135305e+01	1.729802361408080e+01	1.769014345286640e+01	0.328724954760674	-8.690329508618891
1.745042740572858e+01	1.729764593572622e+01	1.769147625833970e+01	0.330151365816220	-8.690334068447260
1.745075477733429e+01	1.729727534214134e+01	1.769280906381301e+01	0.331572621967504	-8.690338507316028
1.745107181117417e+01	1.729690981259166e+01	1.769414186928631e+01	0.332990404285631	-8.690343016504052
1.745141347408170e+01	1.729653544049610e+01	1.769547467475961e+01	0.334415672126927	-8.690348476733201
1.745173109997168e+01	1.729616990051024e+01	1.769680748023291e+01	0.335833587771704	-8.690353153671227
1.745207609337983e+01	1.729578972345173e+01	1.769814028570621e+01	0.337261021817842	-8.690357426391241
1.745239445801005e+01	1.729542644254623e+01	1.769947309117951e+01	0.338678538703209	-8.690362979396697
1.745271944970282e+01	1.729505631664092e+01	1.770080589665281e+01	0.340099182833618	-8.690367467823469
1.745305081263705e+01	1.729468406208445e+01	1.770213870212611e+01	0.341521728637854	-8.690372281783320
1.745339704402760e+01	1.729430396235950e+01	1.770347150759941e+01	0.342949427948740	-8.690376927944460
1.745372197065416e+01	1.729393686555785e+01	1.770480431307271e+01	0.344369313241732	-8.690382450991514
1.745405711888176e+01	1.729356315892970e+01	1.770613711854601e+01	0.345793045712247	-8.690387503906161
1.745437921167022e+01	1.729319540583113e+01	1.770746992401931e+01	0.347212488458554	-8.690392501195291
1.745472231641648e+01	1.729281719011400e+01	1.770880272949261e+01	0.348639063892395	-8.690397432668917
1.745505140712077e+01	1.729244558606047e+01	1.771013553496591e+01	0.350060978124805	-8.690402368258603
1.745538142179930e+01	1.729207403653400e+01	1.771146834043921e+01	0.351483080610841	-8.690407497405655
1.745570305574605e+01	1.729170652218347e+01	1.771280114591251e+01	0.352902373391955	-8.690412670803932
1.745604155942801e+01	1.729133042032004e+01	1.771413395138581e+01	0.354327445849601	-8.690417743118370
1.745637373167154e+01	1.729095665329799e+01	1.771546675685911e+01	0.355750574524568	-8.690422643555486
1.745670367064254e+01	1.729058496679753e+01	1.771679956233241e+01	0.357172705698870	-8.690427891188296
1.745705005072819e+01	1.729020481885364e+01	1.771813236780571e+01	0.358600499297572	-8.690433013557794
1.745738502962463e+01	1.728983037240689e+01	1.771946517327901e+01	0.360024414074282	-8.690438245036539
1.745772058504627e+01	1.728945546343827e+01	1.772079797875231e+01	0.361448572288742	-8.690443463332816
1.745803958735972e+01	1.728908859081849e+01	1.772213078422561e+01	0.362867150891310	-8.690448747803469
1.745838797795315e+01	1.728870712278780e+01	1.772346358969891e+01	0.364295726701822	-8.690453934739001
1.745871884961642e+01	1.728833292091131e+01	1.772479639517221e+01	0.365718705398313	-8.690458814735846
1.745904399432488e+01	1.728796238276683e+01	1.772612920064551e+01	0.367139533076288	-8.690464012833605
1.745938281874675e+01	1.728758731421911e+01	1.772746200611881e+01	0.368564454485957	-8.690469872644730
1.745972280044971e+01	1.728720950665212e+01	1.772879481159211e+01	0.369990314372681	-8.690475115773513
1.746004872257125e+01	1.728683745177529e+01	1.773012761706541e+01	0.371411696218850	-8.690480097551571
1.746039404090093e+01	1.728645871999924e+01	1.773146042253871e+01	0.372838950565152	-8.690485922908973
1.746072372206556e+01	1.728608382327368e+01	1.773279322801201e+01	0.374261862205725	-8.690490678334402
1.746106094704478e+01	1.728570960262290e+01	1.773412603348531e+01	0.375686243034229	-8.690496777140567
1.746139580944640e+01	1.728533110418480e+01	1.773545883895861e+01	0.377111184099489	-8.690501283397092
1.746173425502365e+01	1.728495404140879e+01	1.773679164443191e+01	0.378536547113139	-8.690506787132016
1.746208183708380e+01	1.728457532128519e+01	1.773812444990521e+01	0.379964311606825	-8.690513160365057
1.746242058187896e+01	1.728419793087452e+01	1.773945725537851e+01	0.381389829835384	-8.690518694947244
1.746275201141945e+01	1.728382378921114e+01	1.774079006085181e+01	0.382812949970727	-8.690524191776735
1.746308111658007e+01	1.728345080036261e+01	1.774212286632511e+01	0.384235279027403	-8.690529742587479
1.746342973729317e+01	1.728306852990993e+01	1.774345567179841e+01	0.385664174735598	-8.690535367163591
1.746377333706193e+01	1.728268440253671e+01	1.774478847727171e+01	0.387092449439279	-8.690539745293412
1.746409596123121e+01	1.728231806559226e+01	1.774612128274501e+01	0.388511711898147	-8.690546494085256
1.746445036181459e+01	1.728193338848172e+01	1.774745408821831e+01	0.389942481725619	-8.690552361060121
1.746478411521156e+01	1.728155733662396e+01	1.774878689369161e+01	0.391366603460025	-8.690557878657188
1.746511540888432e+01	1.728118190635698e+01	1.775011969916491e+01	0.392790036609124	-8.690563270399512
